_id,flavors,rating,totalTimeInSeconds,ingredients,sourceDisplayName,recipeName,attributes,id
ObjectId(58e5ee21a4e2980ece689717),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""olive oil"",""onions"",""crushed tomatoes"",""eggs"",""salt"",""pepper""]",Princess Tafadzwa,Scrambled Eggs in Tomato Sauce,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-in-Tomato-Sauce-1041899
ObjectId(58e5ee21a4e2980ece689938),"{""sweet"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""piquant"":0.0,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,,"[""large eggs"",""milk"",""bread"",""cinnamon"",""vanilla"",""sugar"",""butter""]",Mr. Breakfast,Scrambled French Toast,{},Scrambled-French-Toast-1481104
ObjectId(58e5ee21a4e2980ece689aef),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,900,"[""eggs"",""butter"",""shredded cheese"",""milk"",""salt"",""garlic powder"",""avocado""]",Our Small Hours,Scrambled Eggs and Avocado,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-and-Avocado-1008225
ObjectId(58e5ee21a4e2980ece68a232),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.16666666666666666}",4,1800,"[""olive oil"",""onions"",""crushed tomatoes"",""eggs"",""salt"",""pepper""]",Princess Tafadzwa,Scrambled Eggs in Tomato Sauce,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-in-Tomato-Sauce-1041899
ObjectId(58e5ee22a4e2980ece68ba89),"{""piquant"":0.8333333333333334,""sour"":0.3333333333333333,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.5,""meaty"":0.3333333333333333}",4,900,"[""eggs"",""crayfish"",""cherry tomatoes"",""basil leaves"",""spring onions"",""grating cheese"",""coconut oil"",""salt"",""pepper"",""red chili peppers""]",Narin's World of Taste,Scrambled Eggs with Crayfish and Basil,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Eggs-with-Crayfish-and-Basil-2047537
ObjectId(58e5ee22a4e2980ece68bcb3),"{""piquant"":0.0,""sour"":0.6666666666666666,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.6666666666666666,""meaty"":0.16666666666666666}",4,900,"[""large eggs"",""tomatoes"",""sugar"",""salt"",""soy sauce""]",AllRecipes,Scrambled Eggs and Tomatoes,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-And-Tomatoes-Allrecipes
ObjectId(58e5ee22a4e2980ece68c158),"{""piquant"":0.5,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,900,"[""eggs"",""chorizo"",""olive oil"",""parsley"",""salt""]",Food From Portugal,Scrambled Eggs With Chorizo,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-With-Chorizo-2019436
ObjectId(58e5ee22a4e2980ece68c90a),,3,1500,"[""large eggs"",""kosher salt"",""ground black pepper"",""olive oil"",""baby spinach"",""grated parmesan cheese"",""crushed red pepper flakes""]",Epicurious,Scrambled Eggs with Spinach & Parmesan,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Spinach-_-Parmesan-1031192
ObjectId(58e5ee22a4e2980ece68d737),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.8333333333333334}",4,1200,"[""bread"",""eggs"",""bacon"",""avocado"",""shredded cheese""]",Scattered Thoughts of a Crafty Mom,Scrambled Egg Mini Pizzas,"{""course"":[""Breakfast and Brunch"",""Lunch""],""cuisine"":[""Kid-Friendly""]}",Scrambled-Egg-Mini-Pizzas-1365462
ObjectId(58e5ee22a4e2980ece68df5d),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.3333333333333333}",3,1500,"[""fresh chives"",""crème fraîche"",""large eggs"",""unsalted butter"",""ground black pepper"",""kosher salt"",""sourdough"",""avocado"",""fresh lemon juice"",""smoked salmon""]",Bon Appétit,"Scrambled Eggs, Avocado, and Smoked Salmon on Toast","{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Eggs_-Avocado_-and-Smoked-Salmon-on-Toast-562650
ObjectId(58e5ee23a4e2980ece691d02),,3,480,"[""large eggs"",""pesto"",""plums"",""feta cheese"",""microgreens"",""avocado"",""freshly ground black pepper""]",EA Stewart,Scrambled Eggs in a Jar,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Eggs-in-a-Jar-1992262
ObjectId(58e5ee23a4e2980ece692311),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.3333333333333333,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.6666666666666666}",4,1080,"[""eggs"",""plum tomatoes"",""yellow onion"",""baby spinach"",""salt"",""ground black pepper"",""cooking oil"",""butter""]",Panlasang Pinoy,"Scrambled Eggs with Tomato, Onion, and Spinach","{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Tomato_-Onion_-and-Spinach-1689389
ObjectId(58e5ee23a4e2980ece6929ce),,3,480,"[""large eggs"",""pesto"",""plums"",""feta cheese"",""microgreens"",""avocado"",""freshly ground black pepper""]",EA Stewart,Scrambled Eggs in a Jar,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Eggs-in-a-Jar-1992262
ObjectId(58e5ee23a4e2980ece692d21),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,1200,"[""french bread"",""olive oil"",""salt"",""pepper"",""asparagus"",""prosciutto"",""eggs""]",Framed Cooks,Scrambled Egg Bruschetta,"{""course"":[""Breakfast and Brunch"",""Appetizers"",""Lunch"",""Snacks""],""cuisine"":[""Italian""]}",Scrambled-Egg-Bruschetta-490126
ObjectId(58e5ee23a4e2980ece695271),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,600,"[""whole wheat pita"",""eggs"",""spinach"",""turkey bacon""]",Living Off Love and Coffee,Scrambled Egg with Turkey Bacon Pita,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Egg-with-Turkey-Bacon-Pita-1210931
ObjectId(58e5ee23a4e2980ece695fae),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,600,"[""whole wheat pita"",""eggs"",""spinach"",""turkey bacon""]",Living Off Love and Coffee,Scrambled Egg with Turkey Bacon Pita,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Egg-with-Turkey-Bacon-Pita-1210931
ObjectId(58e5ee24a4e2980ece6967c2),,4,1800,"[""gluten"",""eggs"",""canned black beans"",""tomatoes"",""purple onion"",""coconut milk"",""chopped cilantro"",""extra-virgin olive oil"",""salt"",""avocado"",""lime juice""]",Avocado Pesto,"Scrambled Egg and Veggie Breakfast Quesdaillas {GF, DF}","{""course"":[""Breakfast and Brunch""]}",Scrambled-Egg-and-Veggie-Breakfast-Quesdaillas-_GF_-DF_-1628934
ObjectId(58e5ee24a4e2980ece696ed4),"{""piquant"":0.16666666666666666,""sour"":0.8333333333333334,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",5,2700,"[""safflower oil"",""brown mustard seeds"",""onions"",""garlic"",""cumin"",""cayenne"",""salt"",""pepper"",""chard"",""sugar"",""butter"",""eggs"",""mozzarella cheese"",""bread"",""garam masala""]",Big Girls Small Kitchen,Scrambled Egg Tartines with Spiced Rainbow Chard,"{""course"":[""Breakfast and Brunch""],""cuisine"":[""Indian""]}",Scrambled-egg-tartines-with-spiced-rainbow-chard-310117
ObjectId(58e5ee24a4e2980ece6970f0),"{""piquant"":0.16666666666666666,""sour"":0.3333333333333333,""salty"":0.6666666666666666,""sweet"":0.3333333333333333,""bitter"":0.5,""meaty"":0.3333333333333333}",4,1800,"[""eggs"",""sweet onion"",""rocket leaves"",""smoked gouda"",""salt"",""red pepper""]",Big Girls Small Kitchen,"Scrambled Eggs with Caramelized Onion, Arugula, and Smoked Gouda","{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Eggs-with-Caramelized-Onion_-Arugula_-and-Smoked-Gouda-1319916
ObjectId(58e5ee24a4e2980ece6976f2),,4,1800,"[""mushrooms"",""onions"",""garlic shoots"",""eggs"",""olive oil"",""butter"",""kosher salt"",""ground black pepper""]",Barefeet In The Kitchen,"Scrambled Eggs with Oyster Mushrooms, Caramelized Onions and Garlic Scapes","{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Oyster-Mushrooms_-Caramelized-Onions-and-Garlic-Scapes-486292
ObjectId(58e5ee24a4e2980ece697787),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2100,"[""olive oil"",""garlic"",""tomatoes"",""soy milk"",""firm tofu"",""turmeric"",""black pepper"",""black salt"",""baby spinach leaves""]",The Vegan Household,Scrambled Tofu with Tomato and Baby Spinach,"{""course"":[""Breakfast and Brunch"",""Main Dishes""]}",Scrambled-Tofu-with-Tomato-and-Baby-Spinach-1859041
ObjectId(58e5ee24a4e2980ece698389),,4,1800,"[""mushrooms"",""onions"",""garlic shoots"",""eggs"",""olive oil"",""butter"",""kosher salt"",""ground black pepper""]",Barefeet In The Kitchen,"Scrambled Eggs with Oyster Mushrooms, Caramelized Onions and Garlic Scapes","{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Oyster-Mushrooms_-Caramelized-Onions-and-Garlic-Scapes-486292
ObjectId(58e5ee24a4e2980ece6983f4),"{""piquant"":0.0,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.16666666666666666}",4,2100,"[""olive oil"",""garlic"",""tomatoes"",""soy milk"",""firm tofu"",""turmeric"",""black pepper"",""black salt"",""baby spinach leaves""]",The Vegan Household,Scrambled Tofu with Tomato and Baby Spinach,"{""course"":[""Breakfast and Brunch"",""Main Dishes""]}",Scrambled-Tofu-with-Tomato-and-Baby-Spinach-1859041
ObjectId(58e5ee24a4e2980ece6992dc),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.3333333333333333}",4,1200,"[""onions"",""eggs"",""frozen peas"",""milk"",""salt"",""pepper"",""butter""]",Patty Cake's Pantry,Scrambled Eggs With Peas,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-With-Peas-1737281
ObjectId(58e5ee24a4e2980ece6993f9),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,360,"[""eggs"",""mayonnaise"",""water"",""margarine"",""pepper"",""salt""]",AllRecipes,Scrambled Eggs Done Right,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-Done-Right-1605487
ObjectId(58e5ee24a4e2980ece6999af),,4,900,"[""large eggs"",""cream"",""ground black pepper"",""salt"",""butter"",""smoked salmon"",""fresh dill""]",My Gourmet Connection,Scrambled Eggs with Smoked Salmon and Dill,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Smoked-Salmon-and-Dill-1308142
ObjectId(58e5ee24a4e2980ece699d7d),,3,2700,"[""rolls"",""large eggs"",""salt"",""pepper"",""vegetable oil"",""white cheddar cheese"",""baby spinach leaves"",""hot sauce""]",Marzetti Kitchens,Scrambled Egg Sandwich,"{""course"":[""Lunch"",""Breakfast and Brunch""]}",Scrambled-Egg-Sandwich-1811589
ObjectId(58e5ee24a4e2980ece699e1f),,4,90000,"[""tofu"",""whole grain wraps"",""lettuce"",""sliced tomatoes"",""avocado"",""hummus"",""Sriracha"",""salsa""]",I Love Vegan,Scrambled Tofu Breakfast Wrap,"{""course"":[""Lunch"",""Breakfast and Brunch""]}",Scrambled-Tofu-Breakfast-Wrap-1736975
ObjectId(58e5ee24a4e2980ece699f8a),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,1200,"[""large eggs"",""fresh parsley"",""garlic"",""salt"",""pepper"",""bread"",""mozzarella cheese"",""softened butter""]",Whole and Heavenly Oven,Scrambled Egg Grilled Cheese,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Egg-Grilled-Cheese-1733090
ObjectId(58e5ee24a4e2980ece69a128),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.3333333333333333}",4,1200,"[""onions"",""eggs"",""frozen peas"",""milk"",""salt"",""pepper"",""butter""]",Patty Cake's Pantry,Scrambled Eggs With Peas,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-With-Peas-1737281
ObjectId(58e5ee24a4e2980ece69ae3c),,3,1200,"[""large eggs"",""kosher salt"",""cooking spray"",""jalapeno chilies"",""cherry tomatoes"",""scallions""]",Health,Scrambled Eggs with Chilies,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Chilies-1820151
ObjectId(58e5ee24a4e2980ece69ae64),,4,900,"[""large eggs"",""cream"",""ground black pepper"",""salt"",""butter"",""smoked salmon"",""fresh dill""]",My Gourmet Connection,Scrambled Eggs with Smoked Salmon and Dill,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Smoked-Salmon-and-Dill-1308142
ObjectId(58e5ee24a4e2980ece69b0a8),,4,90000,"[""tofu"",""whole grain wraps"",""lettuce"",""sliced tomatoes"",""avocado"",""hummus"",""Sriracha"",""salsa""]",I Love Vegan,Scrambled Tofu Breakfast Wrap,"{""course"":[""Lunch"",""Breakfast and Brunch""]}",Scrambled-Tofu-Breakfast-Wrap-1736975
ObjectId(58e5ee24a4e2980ece69b2a1),,3,1200,"[""large eggs"",""kosher salt"",""cooking spray"",""jalapeno chilies"",""cherry tomatoes"",""scallions""]",MyRecipes,Scrambled Eggs with Chilies,"{""course"":[""Breakfast and Brunch""]}",Scrambled-eggs-with-chilies-337681
ObjectId(58e5ee25a4e2980ece69cbaf),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.5}",4,900,"[""hash brown"",""canola oil"",""green onions"",""salt"",""pepper"",""eggs"",""water"",""butter"",""colby jack cheese"",""smoked ham"",""bagels""]",Pack Momma,Scramble Bagel Sandwich,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scramble-Bagel-Sandwich-1841825
ObjectId(58e5ee25a4e2980ece69d3d2),,5,1200,"[""eggs"",""heavy cream"",""salmon roe"",""butter"",""herbs"",""ground black pepper""]",Serious Eats,Scrambled Eggs with Salmon Roe,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Salmon-Roe-Serious-Eats-41719
ObjectId(58e5ee25a4e2980ece69e007),,3,1200,"[""eggs"",""smoked salmon"",""coconut milk"",""fresh chives"",""cooking fat"",""sea salt"",""freshly ground black pepper""]",Paleo Leap,Scrambled Eggs With Smoked Salmon,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-With-Smoked-Salmon-1569605
ObjectId(58e5ee25a4e2980ece69e333),,5,1200,"[""eggs"",""heavy cream"",""salmon roe"",""butter"",""herbs"",""ground black pepper""]",Serious Eats,Scrambled Eggs with Salmon Roe,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Salmon-Roe-Serious-Eats-41719
ObjectId(58e5ee25a4e2980ece69e774),"{""piquant"":0.0,""sour"":0.5,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.3333333333333333}",4,900,"[""extra-virgin olive oil"",""sliced mushrooms"",""fresh spinach"",""large eggs"",""dried basil"",""kosher salt"",""ground black pepper"",""shredded parmesan cheese"",""large tomato""]",Poet in the Pantry,"Scrambled Eggs with Cheese, Basil, Spinach and Mushrooms","{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Cheese_-Basil_-Spinach-and-Mushrooms-1712388
ObjectId(58e5ee25a4e2980ece69efb5),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",4,480,"[""eggs"",""ghee"",""salt"",""pepper"",""cherry tomatoes"",""pesto""]",Tastes Lovely,Scrambled Eggs with Cherry Tomatoes and Pesto,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Cherry-Tomatoes-and-Pesto-2005855
ObjectId(58e5ee26a4e2980ece6a281a),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,2100,"[""bacon"",""eggs"",""coconut milk"",""roasted red peppers"",""mushrooms"",""salt""]",Hold the Grain,Scrambled Egg Bake,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Egg-Bake-1291440
ObjectId(58e5ee26a4e2980ece6a2e38),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.3333333333333333,""bitter"":0.8333333333333334,""meaty"":0.3333333333333333}",4,1500,"[""tomato sauce"",""eggs"",""parmesan cheese"",""bread""]",Eat with Marco,Scrambled Eggs in Tomato Sauce,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-in-Tomato-Sauce-1361689
ObjectId(58e5ee26a4e2980ece6a300c),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.8333333333333334,""meaty"":0.6666666666666666}",4,840,"[""eggs"",""water"",""pepper"",""salt"",""butter"",""wheat bread"",""cooked bacon"",""tomatoes"",""swiss cheese""]",AllRecipes,"Scrambled Eggs, Bacon and Tomato Panini","{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-Eggs_-Bacon-and-Tomato-Panini-AllRecipes
ObjectId(58e5ee26a4e2980ece6a3341),"{""piquant"":0.0,""sour"":0.3333333333333333,""salty"":0.16666666666666666,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",3,480,"[""eggs"",""ghee"",""avocado"",""alfalfa sprouts""]",Paleo Hacks,Scrambled Eggs with Avocado & Alfalfa Sprouts,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Avocado-_-Alfalfa-Sprouts-1428141
ObjectId(58e5ee26a4e2980ece6a593f),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.16666666666666666,""meaty"":0.8333333333333334}",3,900,"[""large eggs"",""unsalted butter"",""kosher salt"",""fines herbes""]",Tasting Table,Scrambled Eggs,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-780798
ObjectId(58e5ee26a4e2980ece6a65a5),,4,1500,"[""green beans"",""eggs"",""onions"",""garlic"",""fish sauce"",""oil""]",Angry Asian Creation,Scrambled Green Beans and Eggs,"{""course"":[""Lunch"",""Breakfast and Brunch""]}",Scrambled-Green-Beans-and-Eggs-1780635
ObjectId(58e5ee26a4e2980ece6a66ed),"{""piquant"":0.16666666666666666,""sour"":0.5,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.6666666666666666}",3,2700,"[""Land O Lakes® Butter"",""garlic powder"",""flour tortillas"",""Land O Lakes® Eggs"",""milk"",""salt"",""pepper"",""chopped onion"",""red bell pepper"",""broccoli florets"",""shredded cheddar cheese""]",Land O'Lakes,Scrambled Egg Tortilla Cups,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Egg-Tortilla-Cups-1218324
ObjectId(58e5ee27a4e2980ece6a77ab),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.8333333333333334}",3,360,"[""cage free eggs"",""organic butter"",""capers"",""rosemary leaves"",""salt""]",Paleo Hacks,Scrambled Eggs with Rosemary & Capers,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Rosemary-_-Capers-1428142
ObjectId(58e5ee27a4e2980ece6a7fa1),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.8333333333333334}",5,2700,"[""puff pastry"",""eggs"",""sliced mushrooms"",""kielbasa"",""swiss cheese"",""parsley"",""butter"",""salt"",""pepper""]",Jo Cooks,Scrambled Eggs in Puff Pastry,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-eggs-in-puff-pastry-365428
ObjectId(58e5ee27a4e2980ece6a8462),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.5,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.8333333333333334}",5,2700,"[""puff pastry"",""eggs"",""sliced mushrooms"",""kielbasa"",""swiss cheese"",""parsley"",""butter"",""salt"",""pepper""]",Jo Cooks,Scrambled Eggs in Puff Pastry,"{""course"":[""Breakfast and Brunch"",""Lunch""]}",Scrambled-eggs-in-puff-pastry-365428
ObjectId(58e5ee27a4e2980ece6a9058),"{""piquant"":0.0,""sour"":0.16666666666666666,""salty"":0.8333333333333334,""sweet"":0.16666666666666666,""bitter"":0.6666666666666666,""meaty"":0.8333333333333334}",3,360,"[""cage free eggs"",""organic butter"",""capers"",""rosemary leaves"",""salt""]",Paleo Hacks,Scrambled Eggs with Rosemary & Capers,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Rosemary-_-Capers-1428142
ObjectId(58e5ee27a4e2980ece6a9614),"{""piquant"":0.3333333333333333,""sour"":0.16666666666666666,""salty"":0.6666666666666666,""sweet"":0.16666666666666666,""bitter"":0.3333333333333333,""meaty"":0.8333333333333334}",3,1500,"[""multigrain bread"",""extra-virgin olive oil"",""garlic cloves"",""thyme sprigs"",""rosemary sprigs"",""salt"",""freshly ground pepper"",""unsalted butter"",""large eggs"",""chives""]",Food & Wine,Scrambled Eggs with Herbed Croutons,"{""course"":[""Breakfast and Brunch""]}",Scrambled-Eggs-with-Herbed-Croutons-1623166
